time,latitude,longitude,mag,place,type,satellite
2018-162T10:09:50.3578Z[Jun11],41.036,43.537,null,null,lightening,null
2018-162T10:09:58.4986Z[Jun11],40.982,43.784,null,null,lightening,null
2018-162T10:10:53.0255Z[Jun11],40.59,44.635,null,null,lightening,null
2018-163T09:16:42.0924Z[Jun12],38.786,43.908,null,null,lightening,null
2018-163T09:16:54.9608Z[Jun12],38.683,44.333,null,null,lightening,null
2018-163T09:16:57.9743Z[Jun12],38.623,44.221,null,null,lightening,null
2018-163T09:17:00.1581Z[Jun12],38.585,44.138,null,null,lightening,null
2018-163T09:17:04.8565Z[Jun12],38.691,44.307,null,null,lightening,null
2018-163T09:17:16.3026Z[Jun12],40.823,43.934,null,null,lightening,null
2018-163T09:17:16.5227Z[Jun12],38.735,44.38,null,null,lightening,null
2018-163T09:17:18.7284Z[Jun12],38.61,44.376,null,null,lightening,null
2018-163T09:17:20.9163Z[Jun12],38.796,43.943,null,null,lightening,null
2018-163T09:17:28.6261Z[Jun12],38.684,44.308,null,null,lightening,null
2018-163T09:17:28.7301Z[Jun12],38.585,44.173,null,null,lightening,null
2018-163T09:17:35.5143Z[Jun12],40.825,43.903,null,null,lightening,null
2018-163T09:17:36.7107Z[Jun12],38.64,44.239,null,null,lightening,null
2018-163T09:17:36.9539Z[Jun12],38.678,44.332,null,null,lightening,null
2018-163T09:17:37.2298Z[Jun12],39.048,44.589,null,null,lightening,null
2018-163T09:17:41.8041Z[Jun12],38.653,44.239,null,null,lightening,null
2018-163T09:17:43.9190Z[Jun12],38.61,44.243,null,null,lightening,null
2018-163T09:17:46.2983Z[Jun12],40.794,43.984,null,null,lightening,null
2018-163T09:17:50.1047Z[Jun12],38.69,44.324,null,null,lightening,null
2018-163T09:17:54.2620Z[Jun12],38.615,44.246,null,null,lightening,null
2018-163T09:17:59.1251Z[Jun12],39.01,44.594,null,null,lightening,null
2018-163T09:18:01.1858Z[Jun12],40.77,43.837,null,null,lightening,null
2018-163T09:18:04.0642Z[Jun12],38.593,44.223,null,null,lightening,null
2018-163T09:18:08.1575Z[Jun12],38.671,44.322,null,null,lightening,null
2018-163T09:18:17.5170Z[Jun12],38.66,44.336,null,null,lightening,null
2018-163T09:18:21.6284Z[Jun12],40.733,43.92,null,null,lightening,null
2018-163T15:47:23.3492Z[Jun12],38.699,44.584,null,null,lightening,null
2018-166T08:16:23.8856Z[Jun15],38.875,43.802,null,null,lightening,null
2018-166T08:16:26.2076Z[Jun15],38.721,44.241,null,null,lightening,null
2018-166T08:16:26.3599Z[Jun15],39.062,44.18,null,null,lightening,null
2018-166T08:16:31.9330Z[Jun15],39.298,44.041,null,null,lightening,null
2018-166T08:16:32.0818Z[Jun15],39.015,44.151,null,null,lightening,null
2018-166T08:16:39.0825Z[Jun15],38.994,44.208,null,null,lightening,null
2018-166T08:16:40.0006Z[Jun15],38.892,43.805,null,null,lightening,null
2018-166T08:16:50.3797Z[Jun15],38.997,44.165,null,null,lightening,null
2018-166T08:16:51.8264Z[Jun15],39.087,44.215,null,null,lightening,null
2018-166T08:16:58.0201Z[Jun15],39.033,44.167,null,null,lightening,null
2018-166T08:17:05.9394Z[Jun15],39.003,44.208,null,null,lightening,null
2018-166T08:17:12.3870Z[Jun15],40.497,44.096,null,null,lightening,null
2018-166T08:17:13.9011Z[Jun15],39.001,44.273,null,null,lightening,null
2018-166T08:17:14.1679Z[Jun15],39.002,44.179,null,null,lightening,null
2018-166T08:17:15.5990Z[Jun15],38.893,43.845,null,null,lightening,null
2018-166T08:17:22.4650Z[Jun15],39.018,44.288,null,null,lightening,null
2018-166T08:17:25.8086Z[Jun15],38.891,43.855,null,null,lightening,null
2018-166T08:17:26.9659Z[Jun15],39.308,44.109,null,null,lightening,null
2018-166T08:17:30.6693Z[Jun15],39.015,44.25,null,null,lightening,null
2018-166T08:17:31.7310Z[Jun15],40.499,44.116,null,null,lightening,null
2018-166T08:17:50.7294Z[Jun15],38.871,43.873,null,null,lightening,null
2018-166T08:17:50.9335Z[Jun15],38.968,44.243,null,null,lightening,null
2018-166T08:17:58.9061Z[Jun15],38.949,44.234,null,null,lightening,null
2018-166T08:18:04.8933Z[Jun15],40.482,44.118,null,null,lightening,null
2018-166T08:18:12.1865Z[Jun15],40.474,44.109,null,null,lightening,null
2018-166T14:45:42.6385Z[Jun15],38.7,45.427,null,null,lightening,null
2018-166T14:45:44.1666Z[Jun15],38.876,45.363,null,null,lightening,null
2018-166T14:45:48.8423Z[Jun15],40.571,45.27,null,null,lightening,null
2018-166T14:45:49.2021Z[Jun15],40.554,45.318,null,null,lightening,null
2018-166T14:45:50.3819Z[Jun15],39.282,45.605,null,null,lightening,null
2018-166T14:45:53.9124Z[Jun15],38.816,45.368,null,null,lightening,null
2018-166T14:46:05.7955Z[Jun15],38.868,45.385,null,null,lightening,null
2018-166T14:46:07.0854Z[Jun15],38.767,45.274,null,null,lightening,null
2018-166T14:46:10.4728Z[Jun15],38.819,45.404,null,null,lightening,null
2018-166T14:46:10.9436Z[Jun15],39.19,45.617,null,null,lightening,null
2018-166T14:46:14.8038Z[Jun15],38.911,45.593,null,null,lightening,null
2018-166T14:46:15.4107Z[Jun15],39.276,45.607,null,null,lightening,null
2018-166T14:46:15.5544Z[Jun15],38.89,45.719,null,null,lightening,null
2018-166T14:46:18.9011Z[Jun15],39.149,45.647,null,null,lightening,null
2018-166T14:46:23.3442Z[Jun15],38.765,45.273,null,null,lightening,null
2018-166T14:46:24.8677Z[Jun15],38.818,45.372,null,null,lightening,null
2018-166T14:46:26.4630Z[Jun15],38.711,45.427,null,null,lightening,null
2018-166T14:47:12.4470Z[Jun15],38.961,45.576,null,null,lightening,null
2018-167T07:24:36.3309Z[Jun16],38.781,44.768,null,null,lightening,null
2018-167T07:24:41.9598Z[Jun16],38.684,44.695,null,null,lightening,null
2018-167T07:24:47.2330Z[Jun16],40.224,45.01,null,null,lightening,null
2018-167T07:24:52.7699Z[Jun16],40.317,44.994,null,null,lightening,null
2018-167T07:25:06.8887Z[Jun16],40.216,45.077,null,null,lightening,null
2018-167T07:25:21.0600Z[Jun16],38.699,44.715,null,null,lightening,null
2018-167T07:25:23.2945Z[Jun16],38.995,44.599,null,null,lightening,null
2018-167T07:25:32.0339Z[Jun16],40.291,45.008,null,null,lightening,null
2018-167T13:53:01.4188Z[Jun16],40.64,44.593,null,null,lightening,null
2018-167T13:53:10.2731Z[Jun16],40.483,44.8,null,null,lightening,null
2018-167T13:53:30.8924Z[Jun16],39.114,46.458,null,null,lightening,null
2018-167T13:53:31.4433Z[Jun16],39.551,46.5,null,null,lightening,null
2018-167T13:53:31.4810Z[Jun16],40.592,44.659,null,null,lightening,null
2018-167T13:53:33.3728Z[Jun16],39.318,46.465,null,null,lightening,null
2018-167T13:53:35.4007Z[Jun16],39.288,46.371,null,null,lightening,null
2018-167T13:53:35.9002Z[Jun16],39.142,46.466,null,null,lightening,null
2018-167T13:53:36.1582Z[Jun16],39.191,46.45,null,null,lightening,null
2018-167T13:53:36.6472Z[Jun16],39.874,43.666,null,null,lightening,null
2018-167T13:53:37.0285Z[Jun16],39.124,46.455,null,null,lightening,null
2018-167T13:53:39.8269Z[Jun16],39.182,46.381,null,null,lightening,null
2018-167T13:53:41.0584Z[Jun16],39.114,46.458,null,null,lightening,null
2018-167T13:53:42.4947Z[Jun16],39.327,46.43,null,null,lightening,null
2018-167T13:53:42.6786Z[Jun16],39.065,46.426,null,null,lightening,null
2018-167T13:53:43.6977Z[Jun16],39.611,46.483,null,null,lightening,null
2018-167T13:53:44.2348Z[Jun16],39.315,46.375,null,null,lightening,null
2018-167T13:53:45.1428Z[Jun16],39.126,46.471,null,null,lightening,null
2018-167T13:53:46.7488Z[Jun16],39.136,46.497,null,null,lightening,null
2018-167T13:53:47.0010Z[Jun16],41.481,44.814,null,null,lightening,null
2018-167T13:53:47.1442Z[Jun16],39.735,45.753,null,null,lightening,null
2018-167T13:53:47.6779Z[Jun16],39.344,46.458,null,null,lightening,null
2018-167T13:53:47.8769Z[Jun16],39.12,46.46,null,null,lightening,null
2018-167T13:53:48.0663Z[Jun16],39.275,46.44,null,null,lightening,null
2018-167T13:53:49.2381Z[Jun16],39.216,46.417,null,null,lightening,null
2018-167T13:53:54.0927Z[Jun16],40.157,44.889,null,null,lightening,null
2018-167T13:53:55.6756Z[Jun16],39.767,46.405,null,null,lightening,null
2018-167T13:53:56.4811Z[Jun16],39.104,46.45,null,null,lightening,null
2018-167T13:53:56.4827Z[Jun16],39.315,46.39,null,null,lightening,null
2018-167T13:53:58.4740Z[Jun16],39.272,46.48,null,null,lightening,null
2018-167T13:54:01.4513Z[Jun16],39.068,46.452,null,null,lightening,null
2018-167T13:54:03.4784Z[Jun16],40.464,44.794,null,null,lightening,null
2018-167T13:54:04.0582Z[Jun16],39.099,46.447,null,null,lightening,null
2018-167T13:54:04.6541Z[Jun16],39.187,46.489,null,null,lightening,null
2018-167T13:54:06.1409Z[Jun16],39.262,46.43,null,null,lightening,null
2018-167T13:54:07.4440Z[Jun16],39.347,46.478,null,null,lightening,null
2018-167T13:54:07.9744Z[Jun16],39.708,45.992,null,null,lightening,null
2018-167T13:54:09.3239Z[Jun16],39.111,46.473,null,null,lightening,null
2018-167T13:54:12.3550Z[Jun16],39.321,46.431,null,null,lightening,null
2018-167T13:54:12.6575Z[Jun16],39.094,46.454,null,null,lightening,null
2018-167T13:54:13.4237Z[Jun16],39.254,46.479,null,null,lightening,null
2018-167T13:54:15.5715Z[Jun16],39.088,46.49,null,null,lightening,null
2018-167T13:54:15.8564Z[Jun16],39.263,46.364,null,null,lightening,null
2018-167T13:54:16.4810Z[Jun16],39.188,46.443,null,null,lightening,null
2018-167T13:54:18.5794Z[Jun16],39.108,46.449,null,null,lightening,null
2018-167T13:54:19.7808Z[Jun16],39.348,46.477,null,null,lightening,null
2018-167T13:54:20.7441Z[Jun16],39.142,46.488,null,null,lightening,null
2018-167T13:54:22.9782Z[Jun16],39.093,46.472,null,null,lightening,null
2018-167T13:54:23.4279Z[Jun16],39.312,46.453,null,null,lightening,null
2018-167T13:54:23.4491Z[Jun16],41.474,44.815,null,null,lightening,null
2018-167T13:54:25.5299Z[Jun16],39.638,46.192,null,null,lightening,null
2018-167T13:54:25.9309Z[Jun16],39.251,46.452,null,null,lightening,null
2018-167T13:54:26.4339Z[Jun16],39.088,46.44,null,null,lightening,null
2018-167T13:54:29.7871Z[Jun16],39.28,46.425,null,null,lightening,null
2018-167T13:54:30.9531Z[Jun16],39.333,46.491,null,null,lightening,null
2018-167T13:54:33.3005Z[Jun16],39.348,46.483,null,null,lightening,null
2018-167T13:54:35.0686Z[Jun16],39.175,46.435,null,null,lightening,null
2018-167T13:54:36.6034Z[Jun16],38.952,46.499,null,null,lightening,null
2018-167T13:54:37.0092Z[Jun16],39.123,46.461,null,null,lightening,null
2018-167T13:54:39.5362Z[Jun16],39.105,46.443,null,null,lightening,null
2018-167T13:54:41.7230Z[Jun16],39.18,46.483,null,null,lightening,null
2018-167T13:54:46.4562Z[Jun16],39.305,46.421,null,null,lightening,null
2018-167T13:54:49.3879Z[Jun16],39.263,46.413,null,null,lightening,null
2018-167T13:54:50.7039Z[Jun16],39.049,46.445,null,null,lightening,null
2018-167T13:54:53.9151Z[Jun16],39.315,46.446,null,null,lightening,null
2018-167T13:54:55.1721Z[Jun16],39.116,46.444,null,null,lightening,null
2018-167T13:54:55.2741Z[Jun16],39.279,46.36,null,null,lightening,null
2018-167T13:54:58.6875Z[Jun16],39.087,46.419,null,null,lightening,null
2018-167T13:55:00.3347Z[Jun16],39.363,46.396,null,null,lightening,null
2018-167T13:55:01.7276Z[Jun16],38.984,46.469,null,null,lightening,null
2018-167T13:55:02.4769Z[Jun16],39.126,46.459,null,null,lightening,null
2018-167T13:55:03.4517Z[Jun16],38.923,46.49,null,null,lightening,null
2018-168T13:00:44.8535Z[Jun17],41.426,46.194,null,null,lightening,null
2018-168T13:00:51.6684Z[Jun17],41.347,46.44,null,null,lightening,null
2018-168T13:00:51.6885Z[Jun17],41.462,46.283,null,null,lightening,null
2018-168T13:00:53.9768Z[Jun17],41.404,46.485,null,null,lightening,null
2018-168T13:00:54.1683Z[Jun17],41.473,46.207,null,null,lightening,null
2018-168T13:00:56.4255Z[Jun17],41.42,46.202,null,null,lightening,null
2018-168T13:00:56.8391Z[Jun17],41.389,46.418,null,null,lightening,null
2018-168T13:00:58.2074Z[Jun17],41.449,46.245,null,null,lightening,null
2018-168T13:01:02.0656Z[Jun17],41.457,46.278,null,null,lightening,null
2018-168T13:01:04.7159Z[Jun17],41.449,46.224,null,null,lightening,null
2018-168T13:01:06.0227Z[Jun17],41.356,46.421,null,null,lightening,null
2018-168T13:01:06.1086Z[Jun17],41.489,46.035,null,null,lightening,null
2018-168T13:01:07.5371Z[Jun17],41.439,46.177,null,null,lightening,null
2018-168T13:01:08.4769Z[Jun17],41.421,46.303,null,null,lightening,null
2018-168T13:01:09.2131Z[Jun17],41.399,46.488,null,null,lightening,null
2018-168T13:01:11.0662Z[Jun17],41.473,46.232,null,null,lightening,null
2018-168T13:01:11.7431Z[Jun17],41.497,46.226,null,null,lightening,null
2018-168T13:01:13.0983Z[Jun17],41.409,46.206,null,null,lightening,null
2018-168T13:01:13.1536Z[Jun17],41.353,46.437,null,null,lightening,null
2018-168T13:01:13.3093Z[Jun17],41.47,46.294,null,null,lightening,null
2018-168T13:01:15.3987Z[Jun17],41.437,46.235,null,null,lightening,null
2018-168T13:01:15.4007Z[Jun17],41.462,46.298,null,null,lightening,null
2018-168T13:01:17.3344Z[Jun17],41.418,46.317,null,null,lightening,null
2018-168T13:01:17.8444Z[Jun17],41.491,46.22,null,null,lightening,null
2018-168T13:01:19.5418Z[Jun17],41.375,46.456,null,null,lightening,null
2018-168T13:01:22.3548Z[Jun17],41.345,46.483,null,null,lightening,null
2018-168T13:01:22.4533Z[Jun17],41.374,46.487,null,null,lightening,null
2018-168T13:01:25.8461Z[Jun17],41.403,46.201,null,null,lightening,null
2018-168T13:01:26.4772Z[Jun17],41.353,46.433,null,null,lightening,null
2018-168T13:01:27.5460Z[Jun17],41.479,46.236,null,null,lightening,null
2018-168T13:01:28.9028Z[Jun17],41.473,46.309,null,null,lightening,null
2018-168T13:01:31.5761Z[Jun17],41.364,46.253,null,null,lightening,null
2018-168T13:01:33.5117Z[Jun17],41.44,46.267,null,null,lightening,null
2018-168T13:01:33.9433Z[Jun17],41.385,46.471,null,null,lightening,null
2018-168T13:01:34.3639Z[Jun17],41.34,46.49,null,null,lightening,null
2018-168T13:01:36.5156Z[Jun17],41.456,46.257,null,null,lightening,null
2018-168T13:01:38.3191Z[Jun17],41.356,46.439,null,null,lightening,null
2018-168T13:01:39.3844Z[Jun17],41.424,46.264,null,null,lightening,null
2018-168T13:01:42.4652Z[Jun17],41.357,46.486,null,null,lightening,null
2018-168T13:01:43.2406Z[Jun17],41.429,46.243,null,null,lightening,null
2018-168T13:01:45.6203Z[Jun17],41.472,46.297,null,null,lightening,null
2018-168T13:01:46.6695Z[Jun17],41.424,46.192,null,null,lightening,null
2018-168T13:01:47.2585Z[Jun17],41.365,46.467,null,null,lightening,null
2018-168T13:01:48.7318Z[Jun17],41.493,46.236,null,null,lightening,null
2018-168T13:01:49.8096Z[Jun17],41.431,46.303,null,null,lightening,null
2018-168T13:01:52.9321Z[Jun17],41.378,46.468,null,null,lightening,null
2018-168T13:01:53.4552Z[Jun17],41.239,46.498,null,null,lightening,null
2018-168T13:01:53.4693Z[Jun17],41.435,46.206,null,null,lightening,null
2018-168T13:01:56.3773Z[Jun17],41.454,46.227,null,null,lightening,null
2018-168T13:01:59.1018Z[Jun17],41.435,46.245,null,null,lightening,null
2018-168T13:02:01.2082Z[Jun17],41.379,46.442,null,null,lightening,null
2018-168T13:02:01.4349Z[Jun17],41.39,46.208,null,null,lightening,null
2018-168T13:02:02.4178Z[Jun17],41.463,46.284,null,null,lightening,null
2018-168T13:02:02.5092Z[Jun17],40.556,46.454,null,null,lightening,null
2018-168T13:02:05.7649Z[Jun17],41.421,46.231,null,null,lightening,null
2018-168T13:02:05.9528Z[Jun17],40.473,46.47,null,null,lightening,null
2018-168T13:02:07.0864Z[Jun17],41.476,46.194,null,null,lightening,null
2018-168T13:02:07.7216Z[Jun17],41.392,46.385,null,null,lightening,null
2018-168T13:02:08.8909Z[Jun17],41.422,46.27,null,null,lightening,null
2018-168T13:02:11.1633Z[Jun17],41.477,46.215,null,null,lightening,null
2018-168T13:02:13.5284Z[Jun17],41.325,46.456,null,null,lightening,null
2018-168T13:02:14.8461Z[Jun17],40.476,46.484,null,null,lightening,null
2018-168T13:02:15.7822Z[Jun17],41.373,46.414,null,null,lightening,null
2018-168T13:02:22.6041Z[Jun17],40.456,46.441,null,null,lightening,null
2018-168T13:02:25.1211Z[Jun17],40.51,46.455,null,null,lightening,null
2018-170T12:52:49.4758Z[Jun19],40.057,45.514,null,null,lightening,null
2018-170T12:52:51.2893Z[Jun19],41.073,44.434,null,null,lightening,null
2018-170T12:52:53.9179Z[Jun19],40.424,44.339,null,null,lightening,null
2018-170T12:53:00.7678Z[Jun19],40.477,45.859,null,null,lightening,null
2018-170T12:53:01.7411Z[Jun19],40.594,44.767,null,null,lightening,null
2018-170T12:53:14.4762Z[Jun19],40.47,44.411,null,null,lightening,null
2018-170T12:53:23.0378Z[Jun19],40.094,45.406,null,null,lightening,null
2018-170T12:53:27.9033Z[Jun19],40.778,44.86,null,null,lightening,null
2018-170T12:53:29.5189Z[Jun19],40.398,44.346,null,null,lightening,null
2018-170T12:53:30.9083Z[Jun19],40.28,44.253,null,null,lightening,null
2018-170T12:53:31.4017Z[Jun19],40.617,44.774,null,null,lightening,null
2018-170T12:53:32.5655Z[Jun19],40.451,44.632,null,null,lightening,null
2018-170T12:53:39.7340Z[Jun19],40.071,45.583,null,null,lightening,null
2018-170T12:54:09.4987Z[Jun19],40.657,44.782,null,null,lightening,null
2018-171T12:00:01.7103Z[Jun20],41.363,43.787,null,null,lightening,null
2018-171T12:00:02.5661Z[Jun20],41.362,43.789,null,null,lightening,null
2018-171T12:00:02.5676Z[Jun20],41.296,43.8,null,null,lightening,null
2018-171T12:01:09.1623Z[Jun20],39.974,46.329,null,null,lightening,null
2018-171T12:01:18.7935Z[Jun20],40.001,46.378,null,null,lightening,null
2018-171T12:01:24.6083Z[Jun20],40.236,44.389,null,null,lightening,null
2018-171T12:01:25.5953Z[Jun20],40.187,44.365,null,null,lightening,null
2018-171T12:01:26.2093Z[Jun20],40.159,44.354,null,null,lightening,null
2018-171T12:01:26.5334Z[Jun20],40.282,44.31,null,null,lightening,null
2018-171T12:01:31.4026Z[Jun20],40.24,44.307,null,null,lightening,null
2018-173T11:52:00.4042Z[Jun22],41.392,43.898,null,null,lightening,null
2018-173T11:52:00.4475Z[Jun22],41.361,43.99,null,null,lightening,null
2018-173T11:52:00.8323Z[Jun22],40.487,43.542,null,null,lightening,null
2018-173T11:52:01.2891Z[Jun22],40.519,43.646,null,null,lightening,null
2018-173T11:52:05.1312Z[Jun22],40.531,43.768,null,null,lightening,null
2018-173T11:52:10.3718Z[Jun22],40.458,43.67,null,null,lightening,null
2018-173T11:52:15.0689Z[Jun22],40.088,43.509,null,null,lightening,null
2018-173T11:52:15.6570Z[Jun22],40.058,43.613,null,null,lightening,null
2018-173T11:52:18.8584Z[Jun22],40.467,43.546,null,null,lightening,null
2018-173T11:52:22.4666Z[Jun22],40.523,43.686,null,null,lightening,null
2018-173T11:52:24.8894Z[Jun22],40.55,46.14,null,null,lightening,null
2018-173T11:52:25.8255Z[Jun22],40.359,43.784,null,null,lightening,null
2018-173T11:52:28.2515Z[Jun22],40.506,43.675,null,null,lightening,null
2018-173T11:52:32.5462Z[Jun22],41.374,43.882,null,null,lightening,null
2018-173T11:52:33.4040Z[Jun22],40.468,43.578,null,null,lightening,null
2018-173T11:52:34.8705Z[Jun22],39.623,43.899,null,null,lightening,null
2018-173T11:52:39.5401Z[Jun22],40.293,43.919,null,null,lightening,null
2018-173T11:52:40.8506Z[Jun22],39.557,44.342,null,null,lightening,null
2018-173T11:52:43.4968Z[Jun22],40.469,43.568,null,null,lightening,null
